arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
Llumnix,260831_2346_exp109r1_slot75_shift,43.0,19.329465574177586,16.175616072462347,19.329465574177586,std,28.3,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,44.0,6.2843964754140815,3.5667868629732284,6.2843964754140815,std,16.333333333333332,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,45.0,38.21014609647437,6.704646886486566,38.21014609647437,std,16.283333333333335,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,46.0,18.154004346609707,11.67829330624443,18.154004346609707,std,23.05,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,47.0,3.9886025294335736,3.7598609778546788,3.9886025294335736,std,24.633333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,48.0,3.919400543440127,1.5248898547991503,3.919400543440127,std,23.483333333333334,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,49.0,1.6252004412113497,1.6252004412113497,2.869132717957934,std,28.566666666666666,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,50.0,0.5466689271246115,0.25182840510301496,0.5466689271246115,std,39.43333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,51.0,0.27355925312377943,0.27355925312377943,1.7346339263140291,std,44.75,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,52.0,0.3927060827230657,0.3927060827230657,0.5570576184758842,std,43.666666666666664,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,53.0,0.6014722175377913,0.6014722175377913,0.9433086673251069,std,45.05,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,54.0,0.21715934478153953,0.21715934478153953,0.35696374353454957,std,43.35,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,55.0,0.4028567252880105,0.30715427489950936,0.4028567252880105,std,40.68333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,56.0,0.1518420397670148,0.15148878593347517,0.1518420397670148,std,32.9,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,57.0,0.49434395824717814,0.49434395824717814,1.0685037354291556,std,32.78333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,58.0,1.0533063681520272,1.0533063681520272,1.227264560918321,std,37.18333333333333,0.051207992916070276,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,59.0,3.8724975250764206,3.8724975250764206,5.877328461158964,std,23.65,0.051207992916070276,39.00868583865702,0.8756373309687431,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,0.0,43.829564653990644,43.31969329062988,43.829564653990644,std,9.883333333333333,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,1.0,54.76610593330735,54.76610593330735,54.81384903294679,std,11.25,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,2.0,48.456810045713354,48.456810045713354,48.77784313235041,std,11.233333333333333,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,3.0,62.705544168353,62.705544168353,62.709956072413696,std,10.85,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,4.0,87.99489103177932,87.99489103177932,88.46384324263114,std,11.766666666666667,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,5.0,66.30163155721569,66.30163155721569,70.20020991026567,std,24.816666666666666,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,6.0,43.81148611324548,43.81148611324548,46.640252045032824,std,40.166666666666664,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,7.0,36.80561546381928,36.80561546381928,48.51450831379398,std,38.916666666666664,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,8.0,41.7372382835609,41.7372382835609,48.21801932274881,std,40.46666666666667,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,9.0,45.23494951134741,45.23494951134741,46.97629101825965,std,40.53333333333333,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,10.0,91.65619624880081,91.65619624880081,94.97194398490693,std,36.3,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,11.0,100.78159396673207,100.78159396673207,101.67069143415445,std,20.6,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,12.0,98.6054242708182,97.23932699211458,98.6054242708182,std,21.866666666666667,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,13.0,83.27723684809241,83.27723684809241,85.01623054212332,std,26.733333333333334,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,14.0,90.70783757397547,90.70783757397547,90.79016050171056,std,16.45,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,15.0,38.31776086106981,37.19671491695149,38.31776086106981,std,14.483333333333333,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,16.0,18.87432151997526,18.87432151997526,27.18878818124003,std,20.7,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,17.0,21.740746263100796,21.740746263100796,25.16214776825251,std,22.016666666666666,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,18.0,8.87124119717342,8.87124119717342,16.655895730860628,std,16.183333333333334,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,19.0,8.220950066960015,7.9240353915315165,8.220950066960015,std,21.416666666666668,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,20.0,10.821546065156841,8.22371448657374,10.821546065156841,std,32.35,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,21.0,13.659044401243923,13.128690953438673,13.659044401243923,std,39.05,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,22.0,10.964037024710905,7.8779195092786525,10.964037024710905,std,33.45,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,23.0,2.9739304831705726,2.9739304831705726,15.63679541440797,std,33.53333333333333,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,24.0,11.275372143776021,11.275372143776021,12.594768832316964,std,32.75,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,25.0,9.51250510352218,9.51250510352218,12.001190195723298,std,22.5,-0.40462621770656415,19.69831321416336,0.5975292718808569,2
